 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 39 859 7 2 ZTF_r 622516202615 0 1.9458 306.744 6.7561 26.2321 3.6306e-06 0.0190903 0.0969627 6.05405e-06 695 30. 0.038999 0.047651 20.3708 26.2321 1 2458377.0162037 859120226 69.2853661956591 26.8818409237347 2.86706349446373 1.10460429891235 85.6236750598662 52.0907255191639 1.65481195699669 1.03229618520444 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 40 859 7 2 ZTF_g 625470892615 0 2.7384 116.041 4.69297 26.1972 9.8849e-06 0.0314107 -0.0834915 1.68147e-05 684 30. 0.051221 0.047114 20.4608 26.1972 1 2458379.9708912 859120126 -11.8395482115191 25.1614782980397 -0.523424176033668 1.14019151588999 -51.973572794641 39.1700735980783 -1.33580596081072 1.07210222702141 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 41 859 7 2 ZTF_r 625517512615 0 2.1689 311.037 6.65556 26.2347 3.9366e-06 0.0199662 0.0994203 6.61124e-06 696 30. 0.042962 0.046111 20.4062 26.2347 1 2458380.0175116 859120226 -27.8140072203842 26.1737630917776 -1.18209450093658 1.1066891024918 -21.6338748122213 47.2104778795469 -0.461329373944343 1.04388148729955 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 42 859 7 2 ZTF_g 628472102615 0 2.1103 113.988 4.55601 26.1795 6.5108e-06 0.0250591 -0.0827278 1.11614e-05 669 30. 0.067957 0.053859 20.7784 26.1795 1 2458382.9721065 859120126 -4.82590989498861 17.6084373035773 -0.304868949751099 1.08513423240763 11.973312171706 32.0938573994643 0.375584429382646 1.03484641396013 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 43 859 7 2 ZTF_r 628526772615 0 1.8959 305.929 10.8861 26.2237 6.8448e-06 0.0257459 0.0978989 1.16354e-05 679 30. 0.057553 0.05106 19.8836 26.2237 1 2458383.0267708 859120226 3.34074192381774 41.2352201481232 0.0901217073360244 1.05985066804591 -98.1294436736609 79.7670755069237 -1.2384853085669 1.0326783270596 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 44 859 7 2 ZTF_g 630455342615 0 2.2348 106.297 12.4142 26.0957 2.00959e-05 0.0398552 -0.0616783 4.20001e-05 558 30. 0.061647 0.05258 19.4645 26.0957 1 2458384.9553472 859120126 -50.0231897385302 60.0669104116788 -0.926383663928172 0.921056350559091 -35.3482920029044 108.0910328652 -0.329225874154467 1.03570562046925 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 45 859 7 2 ZTF_g 631447302615 0 2.2358 111.935 15.9518 26.1554 2.00886e-05 0.0374109 -0.0676961 4.58605e-05 507 30. 0.053439 0.048348 19.2239 26.1554 1 2458385.9473032 859120126 4.09457897583508 71.94274157582 0.0633106933103048 1.01663937216522 -128.34218007099 129.44686703504 -0.998143678540693 1.03372210159128 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 46 859 7 2 ZTF_r 633466302615 0 2.0119 225.631 15.9429 25.9243 1.14837e-05 0.0329918 0.0958523 1.95146e-05 656 30. 0.05299 0.056375 19.0859 25.9243 3 2458387.9663079 859120226 73.2672536879926 69.013624435494 1.18094556065128 0.86834115184005 179.695246369636 130.244364162751 1.38896992092978 1.03702693588187 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 47 859 7 2 ZTF_g 633509582615 0 2.5868 117.476 13.1776 26.2377 2.32807e-05 0.0414869 -0.111122 5.11656e-05 531 30. 0.061037 0.050343 19.4 26.2377 3 2458388.0095833 859120126 -41.4918201157054 65.4913622432689 -0.704747044872073 1.0272502718828 -136.421501793526 111.322877050229 -1.23371145353291 1.03350013312001 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 48 859 7 2 ZTF_g 634452252615 0 1.9595 114.358 12.422 26.1607 1.6653e-05 0.0373764 -0.0529569 3.35824e-05 589 30. 0.045422 0.038766 19.6735 26.1607 3 2458388.9522569 859120126 -88.4176172172695 53.8672062714972 -1.82586706856426 1.05720422353016 -0.548598523914756 102.073194633624 -0.00541075811841944 1.0380048406393 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
