wave flambda eflambda flambda0 eflambda0 freq nufnu0 fnu0 fnu0_Jy fnu0_uJy
8615.0635 1.77815e-18 7.17772e-19 1.826072422893716e-18 7.371164722465868e-19 347986359009425.75 1.5731729878828217e-14 4.520789241167381e-29 4.5207892411673816e-06 4.520789241167382
8616.2666 1.73634e-18 7.80409e-19 1.7831230892109198e-18 8.014359554741612e-19 347937769242191.2 1.536386391725687e-14 4.415693056467937e-29 4.4156930564679376e-06 4.415693056467938
8617.4697 3.37769e-19 8.38596e-19 3.4686724681778245e-19 8.61184672697628e-19 347889193042361.4 2.9891179893746616e-15 8.592155344735546e-30 8.592155344735547e-07 0.8592155344735547
8618.6729 1.16882e-18 9.00061e-19 1.2002952652603055e-18 9.242988285154734e-19 347840626368358.9 1.0344952274697307e-14 2.974049461301893e-29 2.974049461301893e-06 2.974049461301893
8619.876 2.51202e-18 9.58872e-19 2.5796483440225314e-18 9.84686653342558e-19 347792077287422.7 2.2236248849079564e-14 6.393546691031452e-29 6.393546691031452e-06 6.393546691031452
8621.0791 -4.1895e-19 1.00541e-18 -4.3022591514585606e-19 1.0324703123207903e-18 347743541756854.94 -3.709011645342313e-15 -1.0665939693958958e-29 -1.0665939693958957e-06 -1.0665939693958957
8622.2822 1.03844e-18 1.05745e-18 1.066381840208656e-18 1.0859033520748848e-18 347695019770983.6 9.194645159234338e-15 2.644456962682577e-29 2.644456962682577e-06 2.644456962682577
8623.4854 -4.04703e-19 1.09468e-18 -4.155896447270708e-19 1.1241272545294446e-18 347646507292747.3 -3.5838312336950815e-15 -1.0308837162218913e-29 -1.0308837162218912e-06 -1.0308837162218913
8624.6885 3.34515e-18 1.1381e-18 3.435111629198945e-18 1.1687070968988892e-18 347598012380389.1 2.9626767764568404e-14 8.523284572797486e-29 8.523284572797487e-06 8.523284572797488
8625.8916 -2.96467e-19 1.16038e-18 -3.044378054788617e-19 1.1915779520876237e-18 347549530995729.1 -2.626047509002547e-15 -7.555894267729044e-30 -7.555894267729044e-07 -0.7555894267729044
8627.0957 2.57006e-18 1.18321e-18 2.6391401391093034e-18 1.2150132697273676e-18 347501022852916.8 2.276811454580727e-14 6.551956123433943e-29 6.551956123433944e-06 6.551956123433944
8628.2988 3.23428e-18 1.19731e-18 3.321190408314967e-18 1.2294836834719297e-18 347452568517909.9 2.865622321463554e-14 8.247520902456192e-29 8.247520902456192e-06 8.247520902456191
8629.502 7.35606e-19 1.19559e-18 7.553676731140324e-19 1.22770890435696e-18 347404123667854.75 6.5184468458728894e-15 1.8763297271925964e-29 1.8763297271925965e-06 1.8763297271925965
8630.7051 1.30345e-18 1.18968e-18 1.3384571823105248e-18 1.2216316242672793e-18 347355696349768.7 1.1551829229499076e-14 3.3256484205939144e-29 3.3256484205939144e-06 3.3256484205939145
8631.9082 1.45324e-18 1.17014e-18 1.4922597518986562e-18 1.2015584666584278e-18 347307282531109.44 1.2881049188943975e-14 3.708833599764836e-29 3.708833599764836e-06 3.708833599764836
8633.1113 1.1875e-18 1.14265e-18 1.2193761020451916e-18 1.1733221920016323e-18 347258882206233.06 1.0527009605516298e-14 3.031458702693292e-29 3.031458702693292e-06 3.0314587026932918
8634.3145 7.2977e-19 1.10742e-18 7.49354029988653e-19 1.1371386051633175e-18 347210491348213.0 6.4701583667644615e-15 1.863468566759298e-29 1.863468566759298e-06 1.863468566759298
8635.5176 2.78191e-18 1.0589e-18 2.856545193526019e-18 1.0873089731244727e-18 347162117995104.3 2.466774629388934e-14 7.105540903007512e-29 7.105540903007512e-06 7.105540903007512
8636.7207 1.58568e-18 9.94755e-19 1.6282105220644116e-18 1.021435950428954e-18 347113758118865.7 1.406239951987151e-14 4.051236573301131e-29 4.051236573301131e-06 4.051236573301131
8637.9238 9.70339e-19 9.30621e-19 9.963581604529398e-19 9.555751419234672e-19 347065411713865.75 8.606465867500667e-15 2.4797820747969474e-29 2.4797820747969474e-06 2.4797820747969475
8639.127 1.93026e-18 8.58877e-19 1.982005223912806e-18 8.819012468261058e-19 347017074757669.3 1.7122794844046168e-14 4.934280209699607e-29 4.934280209699607e-06 4.934280209699607
8640.3301 3.49424e-19 7.58703e-19 3.5878865790386766e-19 7.790364460301472e-19 346968755279384.56 3.1000524404253904e-15 8.934673204015678e-30 8.934673204015678e-07 0.8934673204015677
8641.5332 1.37408e-18 6.71809e-19 1.4108959473992554e-18 6.898088870563186e-19 346920449255463.1 1.2192304171196118e-14 3.51443802098216e-29 3.5144380209821606e-06 3.5144380209821606
8642.7363 1.45961e-18 6.05695e-19 1.498707196666213e-18 6.219191807981186e-19 346872156680286.5 1.2952931091698318e-14 3.734208941894719e-29 3.734208941894719e-06 3.7342089418947193
8643.9404 6.43661e-19 5.70827e-19 6.60897566734828e-19 5.861131485774991e-19 346823837424885.5 5.712759177360876e-15 1.6471645143474703e-29 1.6471645143474704e-06 1.6471645143474705
8645.1436 4.19521e-20 5.82551e-19 4.3075235596367827e-20 5.98146971710586e-19 346775567730303.56 3.723915973344315e-16 1.0738691879932272e-30 1.0738691879932273e-07 0.10738691879932273
8646.3467 9.46314e-19 6.58036e-19 9.716418735237906e-19 6.756481800819824e-19 346727315479958.7 8.401152506724244e-15 2.4229854792648554e-29 2.4229854792648556e-06 2.4229854792648555
8647.5498 -7.29913e-19 7.68726e-19 -7.494437800760466e-19 7.892953259946583e-19 346679076655910.06 -6.4808524105078615e-15 -1.8694097356617551e-29 -1.8694097356617552e-06 -1.8694097356617552
8648.7529 -3.39085e-19 8.75458e-19 -3.481557280698844e-19 8.98877029018107e-19 346630851252554.56 -3.011112862796024e-15 -8.68679995423181e-30 -8.686799954231809e-07 -0.868679995423181
8649.9561 1.79341e-18 9.50436e-19 1.8413721093758244e-18 9.75854011155687e-19 346582635257536.2 1.592778790986528e-14 4.595668186904335e-29 4.595668186904335e-06 4.595668186904335
8651.1592 -8.57359e-19 9.98937e-19 -8.802817426473787e-19 1.0256450368573076e-18 346534436679884.44 -7.615457496495902e-15 -2.197604823768432e-29 -2.197604823768432e-06 -2.197604823768432
8652.3623 8.65088e-19 1.0662e-18 8.882112771996383e-19 1.0946988789004754e-18 346486251506134.94 7.685125769277001e-15 2.2180175218701073e-29 2.2180175218701075e-06 2.2180175218701077
8653.5654 -9.74094e-19 1.10042e-18 -1.0001240646790602e-18 1.1298257901743891e-18 346438079730696.9 -8.654639001814076e-15 -2.498177743203561e-29 -2.498177743203561e-06 -2.498177743203561
8654.7686 3.61159e-19 1.10273e-18 3.7080746317454403e-19 1.1321897387756221e-18 346389917345681.56 3.2092527889286998e-15 9.264856245010185e-30 9.264856245010185e-07 0.9264856245010185
8655.9717 1.94245e-19 1.11062e-18 1.9943293987075226e-19 1.1402826928840118e-18 346341772351219.7 1.7262858835690332e-15 4.9843421192013596e-30 4.98434211920136e-07 0.498434211920136
8657.1748 1.25044e-18 1.15361e-18 1.283828228570038e-18 1.1844127529195176e-18 346293640738315.6 1.1114325387905174e-14 3.2095089485931266e-29 3.2095089485931266e-06 3.2095089485931267
8658.3779 4.34542e-18 1.17536e-18 4.4614172692433855e-18 1.2067352296390005e-18 346245522501391.4 3.862863668669528e-14 1.1156429231959253e-28 1.1156429231959254e-05 11.156429231959255
8659.5811 -4.99661e-19 1.14041e-18 -5.129955077354086e-19 1.1708442463521014e-18 346197413637017.6 -4.442326203170448e-15 -1.283177178160018e-29 -1.283177178160018e-06 -1.2831771781600179
8660.7842 9.30096e-19 1.12218e-18 9.549110355098856e-19 1.1521198519598872e-18 346149322136441.2 8.270278408749656e-15 2.389222765974325e-29 2.389222765974325e-06 2.389222765974325
8661.9873 1.24713e-18 1.14681e-18 1.280394767479046e-18 1.1773989265695194e-18 346101243995127.94 1.1090763214889951e-14 3.204485221395528e-29 3.204485221395528e-06 3.204485221395528
8663.1904 1.44622e-18 1.14955e-18 1.4847849543859185e-18 1.1802039415264156e-18 346053179207512.3 1.2862974762900527e-14 3.717051463696332e-29 3.717051463696332e-06 3.717051463696332
8664.3936 1.10592e-18 1.10608e-18 1.1354027443544497e-18 1.135567009797788e-18 346005123774617.1 9.837576271607129e-15 2.8431880326764143e-29 2.8431880326764146e-06 2.8431880326764145
8665.5967 -5.46787e-19 1.06422e-18 -5.61359973407902e-19 1.0925836036704556e-18 345957085678820.0 -4.8645191330756036e-15 -1.4061047842193152e-29 -1.4061047842193152e-06 -1.4061047842193153
8666.7998 1.19273e-19 1.07209e-18 1.2245102993989732e-19 1.1006558457342777e-18 345909060920041.06 1.0612585617928963e-15 3.0680276456771177e-30 3.068027645677118e-07 0.3068027645677118
8668.0029 1.9406e-18 1.07569e-18 1.9922937181188503e-18 1.1043442387113605e-18 345861049492726.9 1.7269207726305977e-14 4.993105685544718e-29 4.993105685544718e-06 4.993105685544719
8669.2061 1.98021e-18 1.0286e-18 2.032944998439093e-18 1.0559926600686043e-18 345813047402345.25 1.7624019181432673e-14 5.096400877242652e-29 5.096400877242652e-06 5.096400877242652
8670.4102 1.66794e-18 9.74199e-19 1.7123472647959495e-18 1.000136091836007e-18 345765022743675.94 1.4846753190628902e-14 4.293885215114764e-29 4.2938852151147636e-06 4.293885215114764
8671.6133 1.06579e-18 9.59208e-19 1.0941581687048431e-18 9.847392719832567e-19 345717051289637.1 9.488116528044563e-15 2.7444745616829715e-29 2.7444745616829717e-06 2.7444745616829715
8672.8164 1.61418e-18 9.61234e-19 1.657133418596674e-18 9.86812489617859e-19 345669093144875.06 1.4372013889793298e-14 4.1577376094106777e-29 4.1577376094106775e-06 4.1577376094106775
8674.0195 1.40764e-18 9.20994e-19 1.4450875610175196e-18 9.454952780339926e-19 345621148303851.5 1.2534717683473406e-14 3.626721844131354e-29 3.6267218441313545e-06 3.6267218441313545
8675.2227 7.05914e-19 8.6086e-19 7.246885675219048e-19 8.837555286294178e-19 345573212777580.94 6.286834711396511e-15 1.819248274733281e-29 1.8192482747332812e-06 1.8192482747332812
8676.4258 7.94217e-19 8.27817e-19 8.15334553195248e-19 8.498279485612001e-19 345525294528537.25 7.074189752974723e-15 2.0473724688165944e-29 2.0473724688165946e-06 2.0473724688165946
8677.6289 2.26134e-18 8.26468e-19 2.3214513674492815e-18 8.484373286427837e-19 345477389566636.1 2.0144693476122402e-14 5.830973049029846e-29 5.830973049029846e-06 5.830973049029846
8678.832 4.31396e-18 8.10629e-19 4.4286045027041025e-18 8.321716565342572e-19 345429497886351.5 3.843511447341245e-14 1.1126760947919348e-28 1.1126760947919349e-05 11.12676094791935
8680.0352 6.986e-19 7.4986e-19 7.171606048279541e-19 7.697824951850697e-19 345381615503126.06 6.224979293959932e-15 1.8023481895212774e-29 1.8023481895212775e-06 1.8023481895212774
8681.2383 8.66158e-19 7.03319e-19 8.891643196261119e-19 7.220000971129025e-19 345333750370612.44 7.719047346531644e-15 2.235242671255722e-29 2.235242671255722e-06 2.235242671255722
8682.4414 -2.81815e-19 6.83993e-19 -2.89298429512875e-19 7.021560268183025e-19 345285898503156.06 -2.5118166613575678e-15 -7.274599606431969e-30 -7.27459960643197e-07 -0.727459960643197
8683.6445 1.26952e-18 6.76543e-19 1.3032225457444172e-18 6.945035058648665e-19 345238059895243.25 1.1316721291629507e-14 3.277947192457106e-29 3.277947192457106e-06 3.277947192457106
8684.8477 2.097e-18 6.45167e-19 2.1526555177635932e-18 6.622900822265064e-19 345190230566737.5 1.8695485322341453e-14 5.415994911457077e-29 5.415994911457077e-06 5.415994911457077
8686.0508 1.3012e-18 5.97528e-19 1.3357255457408526e-18 6.1338258061438685e-19 345142418462484.7 1.160217994516277e-14 3.361563031529801e-29 3.361563031529801e-06 3.361563031529801
8687.2539 3.57195e-19 5.65463e-19 3.66670205184921e-19 5.804628682777782e-19 345094619601252.8 3.1853571700065052e-15 9.23038780983342e-30 9.230387809833421e-07 0.9230387809833421
8688.457 1.36389e-18 5.55845e-19 1.4000600747734332e-18 5.705858920165403e-19 345046833977540.56 1.216436175708576e-14 3.525423380026594e-29 3.525423380026594e-06 3.525423380026594
8689.6602 5.41984e-19 5.36778e-19 5.56353557061647e-19 5.510095310054111e-19 344999057615624.56 4.834523361927023e-15 1.4013149471594596e-29 1.4013149471594596e-06 1.4013149471594597
8690.8633 6.41235e-19 5.06233e-19 6.582315608127615e-19 5.196512007687146e-19 344951298451558.9 5.720600514769348e-15 1.6583791800316082e-29 1.6583791800316082e-06 1.6583791800316083
8692.0664 1.79582e-18 4.82309e-19 1.8434075789095183e-18 4.950897450614598e-19 344903552508526.6 1.6023021078144772e-14 4.6456526648123334e-29 4.645652664812334e-06 4.645652664812334
8693.2695 1.22865e-18 4.64086e-19 1.2611996271578942e-18 4.763806537005645e-19 344855819781038.6 1.0963948252183094e-14 3.1792846816807384e-29 3.1792846816807384e-06 3.1792846816807385
8694.4727 1.51325e-18 4.57498e-19 1.5533288810987141e-18 4.696149720435483e-19 344808096297777.75 1.3505375550834317e-14 3.91678028904838e-29 3.91678028904838e-06 3.9167802890483805
8695.6758 8.11457e-19 4.43658e-19 8.329430980941343e-19 4.55405362224058e-19 344760389986020.4 7.24300314087419e-15 2.1008803073833062e-29 2.1008803073833064e-06 2.1008803073833064
8696.8779 1.90309e-18 4.31366e-19 1.953467737165779e-18 4.427849255212592e-19 344712736509730.7 1.698907039172007e-14 4.9284719107675024e-29 4.928471910767503e-06 4.928471910767502
8698.0811 1.74373e-18 4.23124e-19 1.789877247945876e-18 4.343218391952028e-19 344665052617180.1 1.5568497461678036e-14 4.516993336997814e-29 4.516993336997814e-06 4.516993336997814
8699.2842 9.89123e-20 4.15712e-19 1.0152930269662375e-19 4.267108285078686e-19 344617385876414.94 8.832322587857564e-16 2.562935867381041e-30 2.5629358673810415e-07 0.25629358673810415
8700.4873 9.06694e-19 4.17225e-19 9.3067691506316e-19 4.2826099641910823e-19 344569732318326.56 8.097342679910203e-15 2.3499866414353456e-29 2.349986641435346e-06 2.3499866414353456
8701.6904 3.71814e-19 4.02219e-19 3.8164628320787447e-19 4.128553157911968e-19 344522091937447.0 3.320967798785642e-15 9.639346435260274e-30 9.639346435260276e-07 0.9639346435260275
8702.8936 1.89233e-18 3.91729e-19 1.9423579809041884e-18 4.0208523328468967e-19 344474460770151.25 1.6904134840919982e-14 4.907224414584156e-29 4.907224414584156e-06 4.907224414584157
8704.0967 6.49844e-19 3.74813e-19 6.670196325072026e-19 3.847194550060047e-19 344426846728391.7 5.8058033821411554e-15 1.6856419403100417e-29 1.6856419403100417e-06 1.6856419403100418
8705.2998 1.13922e-18 3.76947e-19 1.1693222395439683e-18 3.8690727886569786e-19 344379245847454.9 1.017930065803766e-14 2.9558403361353113e-29 2.9558403361353113e-06 2.9558403361353114
8706.5029 1.77866e-18 3.82424e-19 1.8256463578311346e-18 3.925263865759695e-19 344331658121884.94 1.5894995308831212e-14 4.616187601084526e-29 4.6161876010845264e-06 4.616187601084526
8707.7061 1.28526e-18 3.7816e-19 1.3192035701105523e-18 3.881471624986434e-19 344284079592442.9 1.1487236974593434e-14 3.3365577020557596e-29 3.33655770205576e-06 3.3365577020557597
8708.9092 6.3151e-19 3.60749e-19 6.481837969347453e-19 3.7027387778564457e-19 344236518162343.44 5.644973832415935e-15 1.6398532795273454e-29 1.6398532795273456e-06 1.6398532795273455
8710.1123 1.38289e-18 3.46037e-19 1.4193930974289882e-18 3.551710759749762e-19 344188969871260.94 1.2363073276451329e-14 3.591943484149293e-29 3.591943484149293e-06 3.591943484149293
8711.3154 1.37242e-18 3.2178e-19 1.408637375977657e-18 3.3027158948579185e-19 344141434713751.75 1.2271084466369752e-14 3.5657096846174695e-29 3.5657096846174696e-06 3.56570968461747
8712.5186 1.21511e-18 2.96778e-19 1.2471677802355033e-18 3.0460777993986734e-19 344093908734955.25 1.0865972482622535e-14 3.1578508676805007e-29 3.157850867680501e-06 3.1578508676805006
8713.7217 9.92456e-19 2.84523e-19 1.0186328322022188e-18 2.9202752496500795e-19 344046399829363.4 8.876083014292933e-15 2.579908703795535e-29 2.579908703795535e-06 2.579908703795535
8714.9248 4.01812e-19 2.71072e-19 4.124073854854593e-19 2.7821990084495835e-19 343998904041030.8 3.594099351470389e-15 1.044799651757524e-29 1.044799651757524e-06 1.044799651757524
8716.1279 1.05084e-18 2.70583e-19 1.0785424732277136e-18 2.7771616804972637e-19 343951421364525.9 9.400714142235077e-15 2.7331517064068275e-29 2.7331517064068277e-06 2.7331517064068276
8717.3311 1.88627e-18 2.74316e-19 1.9359834544569232e-18 2.8154571577388456e-19 343903947849359.56 1.6876608776622768e-14 4.9073611635348945e-29 4.907361163534895e-06 4.907361163534895
8718.5332 1.73229e-18 2.71274e-19 1.777933504145801e-18 2.7842170387385946e-19 343856530821033.06 1.5500972283287504e-14 4.5079766978034485e-29 4.507976697803448e-06 4.507976697803448
8719.7363 1.13412e-18 2.68695e-19 1.1639948442419053e-18 2.757729293845261e-19 343809087437655.6 1.0149728096348989e-14 2.9521407278652815e-29 2.9521407278652815e-06 2.9521407278652814
8720.9395 1.55471e-18 2.70527e-19 1.5956534411382976e-18 2.776513552178993e-19 343761653202616.5 1.3915597123133904e-14 4.04803647919738e-29 4.04803647919738e-06 4.04803647919738
8722.1426 6.17135e-19 2.64946e-19 6.333831343390634e-19 2.7192158589384414e-19 343714235995178.56 5.524458018140267e-15 1.6072822826627876e-29 1.6072822826627876e-06 1.6072822826627875
8723.3457 9.16968e-19 2.72476e-19 9.411040355148707e-19 2.796479955472273e-19 343666831867043.9 8.209575841461295e-15 2.3888182042069672e-29 2.3888182042069673e-06 2.3888182042069674
8724.5488 9.90398e-19 2.75584e-19 1.0164601356566894e-18 2.8283594072768027e-19 343619440812801.6 8.868156056791408e-15 2.580807429234668e-29 2.5808074292346684e-06 2.5808074292346683
8725.752 1.59424e-18 2.81889e-19 1.6361813578524171e-18 2.8930495206722953e-19 343572058889594.8 1.4276912755643444e-14 4.1554347585148825e-29 4.155434758514883e-06 4.1554347585148825
8726.9551 1.14778e-18 2.78155e-19 1.177968118356712e-18 2.8547084106842015e-19 343524693968002.7 1.028007487813051e-14 2.992528647471276e-29 2.9925286474712764e-06 2.9925286474712762
8728.1582 8.94647e-19 2.74898e-19 9.181713571937513e-19 2.821263244048746e-19 343477342104087.9 8.01394486029577e-15 2.333180061078734e-29 2.333180061078734e-06 2.333180061078734
8729.3613 7.40756e-19 2.6866e-19 7.602288695825e-19 2.75722489054472e-19 343430003292451.6 6.636312473276223e-15 1.932362463865744e-29 1.932362463865744e-06 1.9323624638657442
8730.5645 1.46545e-18 2.67831e-19 1.5039636388668344e-18 2.7486989345343965e-19 343382673594588.3 1.3130451554781605e-14 3.8238538413513417e-29 3.823853841351342e-06 3.823853841351342
8731.7666 1.31802e-18 2.58602e-19 1.3526501585743968e-18 2.6539660726518274e-19 343335400192671.1 1.1811025476124624e-14 3.4400837983780803e-29 3.4400837983780806e-06 3.4400837983780805
8732.9697 1.16527e-18 2.55335e-19 1.1958789155237878e-18 2.620420528248958e-19 343288100495756.94 1.0443574334138099e-14 3.0422185677441455e-29 3.0422185677441455e-06 3.0422185677441456
8734.1729 8.07526e-19 2.59957e-19 8.287323945903077e-19 2.6678371606674293e-19 343240809899698.7 7.238292022182773e-15 2.10880868865737e-29 2.10880868865737e-06 2.10880868865737
8735.376 6.7543e-19 2.65083e-19 6.9316289673342235e-19 2.7204255090059045e-19 343193536259916.0 6.055038532215616e-15 1.764321845394507e-29 1.764321845394507e-06 1.764321845394507
8736.5791 7.14201e-19 2.74615e-19 7.329470109366642e-19 2.8182296497536694e-19 343146275640084.3 6.403449537156733e-15 1.866099092934092e-29 1.8660990929340922e-06 1.8660990929340922
8737.7822 1.35125e-18 2.89145e-19 1.3867079196553581e-18 2.9673240438760297e-19 343099028034825.6 1.2116751776963618e-14 3.5315610907920526e-29 3.5315610907920528e-06 3.531561090792053
8738.9854 1.2184e-18 2.95962e-19 1.2503636684623597e-18 3.037263066689568e-19 343051789513231.1 1.0926909843383002e-14 3.1852070670984106e-29 3.1852070670984107e-06 3.185207067098411
8740.1885 1.38521e-18 3.00556e-19 1.4215405184936895e-18 3.084388158303718e-19 343004567922076.25 1.2424532092022583e-14 3.6222643235600254e-29 3.6222643235600255e-06 3.6222643235600254
8741.3906 1.44058e-18 3.02313e-19 1.4783531115342346e-18 3.1023987852618324e-19 342957398563107.3 1.2922861992646112e-14 3.7680662516071037e-29 3.7680662516071037e-06 3.7680662516071037
8742.5938 1.72726e-18 2.97e-19 1.772538544312493e-18 3.0478558390792956e-19 342910199030406.75 1.5496584487767427e-14 4.519137818468124e-29 4.519137818468124e-06 4.519137818468124
8743.7969 1.55528e-18 2.88439e-19 1.596039866848369e-18 2.9599824028720017e-19 342863016408809.75 1.395544844002518e-14 4.070269399772626e-29 4.0702693997726265e-06 4.070269399772626
8745.0 9.30347e-19 2.78921e-19 9.547227855033116e-19 2.8622893829438822e-19 342815846769582.6 8.34905075922646e-15 2.4354331452005837e-29 2.4354331452005836e-06 2.4354331452005837
8746.2031 5.78215e-19 2.72215e-19 5.933608119556708e-19 2.7934542242334237e-19 342768690107367.8 5.189654172945205e-15 1.5140397366281075e-29 1.5140397366281075e-06 1.5140397366281075
8747.4062 8.36617e-19 2.7621e-19 8.585258458736241e-19 2.8344322896708253e-19 342721546416811.0 7.509874307055184e-15 2.1912466215129138e-29 2.191246621512914e-06 2.191246621512914
8748.6084 7.68884e-19 2.77635e-19 7.890139821373436e-19 2.8490370059814146e-19 342674450944678.25 6.902774351844214e-15 2.014382552540693e-29 2.014382552540693e-06 2.0143825525406927
8749.8115 1.06755e-18 2.80379e-19 1.095492195009725e-18 2.877176770592775e-19 342627333171691.75 9.585350206056334e-15 2.797602315415122e-29 2.797602315415122e-06 2.797602315415122
8751.0146 8.94246e-19 2.75613e-19 9.176461741388184e-19 2.8282510069144525e-19 342580228354321.3 8.030335067522942e-15 2.344074293516258e-29 2.344074293516258e-06 2.344074293516258
8752.2178 9.31758e-19 2.73178e-19 9.561335853378377e-19 2.803245698726706e-19 342533132573551.8 8.368289384771642e-15 2.4430598353794947e-29 2.443059835379495e-06 2.443059835379495
8753.4209 6.50384e-19 2.81797e-19 6.673942885741707e-19 2.8916718175314205e-19 342486053652464.06 5.841983114145776e-15 1.705757957687205e-29 1.705757957687205e-06 1.7057579576872048
8754.624 9.77385e-19 3.4088e-19 1.0029412702717953e-18 3.497931932761906e-19 342438987670972.5 8.780373715311945e-15 2.5640695222906216e-29 2.5640695222906216e-06 2.564069522290622
8755.8262 -7.52695e-19 4.537e-19 -7.723711872549198e-19 4.655601640206951e-19 342391969817765.44 -6.7627478774917324e-15 -1.9751479221580852e-29 -1.9751479221580855e-06 -1.9751479221580854
8757.0293 -3.22688e-19 6.28412e-19 -3.3112124704595525e-19 6.448351506676505e-19 342344929689797.9 -2.8996384622339687e-15 -8.469932546865408e-30 -8.469932546865408e-07 -0.8469932546865409
8758.2324 2.50701e-21 8.16877e-19 2.572512552877874e-21 8.382201653193323e-19 342297902485437.56 2.253066279002171e-17 6.58217962377968e-32 6.58217962377968e-09 0.0065821796237796795
8759.4355 1.45961e-18 9.77187e-19 1.4977366988294774e-18 1.0027122529436497e-18 342250888199359.44 1.3119328009379733e-14 3.8332487837804496e-29 3.83324878378045e-06 3.8332487837804496
8760.6387 4.56633e-18 1.0528e-18 4.6855776785926664e-18 1.0802934041171706e-18 342203882920088.94 4.104865314293507e-14 1.1995379126811575e-28 1.1995379126811576e-05 11.995379126811576
8761.8408 -2.05632e-18 1.03969e-18 -2.110006336127591e-18 1.066834192931302e-18 342156933506484.2 -1.848753960414124e-14 -5.403233953109673e-29 -5.403233953109673e-06 -5.403233953109673
8763.0439 9.67428e-19 1.03614e-18 9.92679205538195e-19 1.0631846835385633e-18 342109957933681.0 8.698891456748326e-15 2.5427179931531346e-29 2.542717993153135e-06 2.542717993153135
8764.2471 -1.1023e-18 1.05554e-18 -1.1310642941513886e-18 1.083084101468345e-18 342062991354956.2 -9.912926959929855e-15 -2.8979828892519056e-29 -2.8979828892519056e-06 -2.8979828892519057
8765.4502 2.89893e-19 1.09342e-18 2.9745579212196744e-19 1.1219453806128524e-18 342016041571943.44 2.6073339325466578e-15 7.623425850328726e-30 7.623425850328726e-07 0.7623425850328726
8766.6523 -3.76048e-19 1.11229e-18 -3.858559533378379e-19 1.1413003614914685e-18 341969143683273.5 -3.382664980797849e-15 -9.891725739825289e-30 -9.89172573982529e-07 -0.9891725739825289
8767.8555 3.49721e-18 1.11608e-18 3.588400050110901e-18 1.14518188153636e-18 341922215757319.44 3.1462573115565134e-14 9.201675605043404e-29 9.201675605043404e-06 9.201675605043404
8769.0586 3.96878e-18 1.07762e-18 4.072240238310976e-18 1.1057119632755342e-18 341875304607954.2 3.570971328302692e-14 1.0445245035752747e-28 1.0445245035752747e-05 10.445245035752746
8770.2617 1.69827e-18 9.64769e-19 1.7425302594127442e-18 9.899127793833571e-19 341828406329083.7 1.5282446395218654e-14 4.4707947356797485e-29 4.470794735679749e-06 4.470794735679749
8771.4648 1.00243e-18 7.75718e-19 1.028548732834724e-18 7.959296568708902e-19 341781520915412.0 9.021879005144386e-15 2.6396626069720205e-29 2.6396626069720207e-06 2.6396626069720206
8772.667 1.16781e-19 6.26133e-19 1.1982301402372095e-19 6.424430621395129e-19 341734683420674.7 1.0511674009664338e-15 3.075975170107182e-30 3.075975170107182e-07 0.3075975170107182
8773.8701 7.89668e-19 6.97629e-19 8.102328012451204e-19 7.157968904651475e-19 341687823711910.25 7.108877348883805e-15 2.0805181968900257e-29 2.080518196890026e-06 2.080518196890026
8775.0732 1.92682e-19 8.94498e-19 1.9769863080325165e-19 9.177869746849575e-19 341640976852477.94 1.7348199568383083e-15 5.077903630943577e-30 5.077903630943577e-07 0.5077903630943577
8776.2764 5.52995e-19 1.06503e-18 5.673890587478668e-19 1.092751958405122e-18 341594138944849.06 4.979563205907117e-15 1.4577425775771508e-29 1.4577425775771509e-06 1.4577425775771509
8777.4785 2.11008e-18 1.1457e-18 2.164990098291303e-18 1.1755142722609312e-18 341547356681078.75 1.9003154040464798e-14 5.563841636815556e-29 5.563841636815556e-06 5.563841636815556
8778.6816 6.42439e-19 1.12954e-18 6.591528462768618e-19 1.158926382090076e-18 341500548328350.4 5.786492963198315e-15 1.6944315291800477e-29 1.6944315291800478e-06 1.6944315291800478
8779.8848 1.1832e-18 1.04887e-18 1.2139747070247523e-18 1.0761508206195505e-18 341453748914792.1 1.0658558077791076e-14 3.121523225814943e-29 3.121523225814943e-06 3.121523225814943
8781.0869 1.02073e-18 8.86239e-19 1.047272270317879e-18 9.092840707868355e-19 341407005094096.06 9.196188813621586e-15 2.6936145645538236e-29 2.693614564553824e-06 2.693614564553824
8782.29 4.693e-19 6.55625e-19 4.815002614710244e-19 6.726691006327304e-19 341360235200613.94 4.228674931314363e-15 1.2387719761293267e-29 1.2387719761293268e-06 1.2387719761293268
8783.4932 9.05068e-19 4.0364e-19 9.285909206769267e-19 4.1413069429262185e-19 341313474233690.94 8.156272037347525e-15 2.3896718568347756e-29 2.3896718568347757e-06 2.389671856834776
8784.6963 1.66679e-19 2.89881e-19 1.7100994274686134e-19 2.9741319070430535e-19 341266729960829.75 1.5022704113115647e-15 4.40204180314909e-30 4.40204180314909e-07 0.440204180314909
8785.8984 9.04627e-19 2.95888e-19 9.281267248995524e-19 3.0357435758282554e-19 341220037327087.7 8.154427107292218e-15 2.3897855387301077e-29 2.389785538730108e-06 2.389785538730108
8787.1016 8.32282e-19 3.80647e-19 8.538970067343751e-19 3.905326967571324e-19 341173314759442.4 7.503279754110839e-15 2.199257512095083e-29 2.199257512095083e-06 2.199257512095083
