###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57957.344695 -20.492  0.613   -23   14 o  0   1.16 236.97569  44.65204  6619.31  1379.09 3.31 2.85  89.5 -0.435 19.15 20.58 01a57957o0211o
57959.338269 -21.307  0.873   -11   10 o  0   1.41 236.97569  44.65204  8144.41   925.67 2.24 1.93  55.7 -0.466 19.72 20.82 02a57959o0194o
57959.344635  21.534  1.221     9   11 o  0   1.18 236.97569  44.65204  8115.63   885.65 2.28 1.98  49.0 -0.458 19.67 20.81 02a57959o0207o
57959.353534 -21.708  1.494    -8   11 o  0   0.79 236.97569  44.65204  8186.73   966.02 2.26 1.90  54.9 -0.451 19.66 20.76 02a57959o0225o
57959.364833 -24.150 11.250    -1    9 o  0   1.70 236.97569  44.65204  8199.52   847.34 2.26 1.91  53.3 -0.457 19.64 20.70 02a57959o0248o
57965.288969  20.969  4.706    15   70 o  0   1.22 236.97569  44.65204  7843.49  2335.32 3.02 2.91 -62.2 -0.427 17.65 18.25 01a57965o0082o
57965.297767  20.085  1.078    34   36 o  0   1.10 236.97569  44.65204  7865.59  2409.09 3.01 2.98 -64.4 -0.427 18.40 19.26 01a57965o0100o
57965.306051 -23.755 25.000    -1   29 o  0   1.06 236.97569  44.65204  7819.01  2365.75 3.06 3.01 -62.7 -0.425 18.42 19.33 01a57965o0117o
57965.314811 -21.416  1.490   -10   15 o  0   1.44 236.97569  44.65204  7818.52  2516.83 2.99 2.91 -53.4 -0.430 19.13 20.27 01a57965o0135o
57967.289697 -21.022  1.113   -14   16 o  0   0.78 236.97569  44.65204  1611.54  8840.40 2.19 1.90  36.9 -0.510 19.46 20.34 02a57967o0088o
57967.299594 -21.664  1.457    -8   11 o  0   0.84 236.97569  44.65204  1596.53  8801.84 2.18 1.83  39.9 -0.515 19.47 20.30 02a57967o0108o
57967.301063  20.644  0.592    20   12 o  0   1.40 236.97569  44.65204  1651.17  8876.31 2.11 1.82  37.0 -0.518 19.49 20.30 02a57967o0111o
57967.313117  21.194  1.202    12   14 o  0   1.21 236.97569  44.65204  1662.30  8757.18 2.18 1.89  38.1 -0.537 19.42 20.24 02a57967o0135o
57969.289509 -20.555  0.817   -22   18 o  0   0.90 236.97569  44.65204  5996.24  1790.91 3.39 2.88  -2.7 -0.422 19.05 20.19 01a57969o0008o
57969.298314 -21.384  1.922   -10   20 o  0   0.90 236.97569  44.65204  5951.30  1747.09 3.18 2.88  -2.7 -0.427 19.06 20.18 01a57969o0026o
57969.306611  22.146  3.000     5   15 o  0   1.44 236.97569  44.65204  5950.36  1897.02 3.05 2.79   4.4 -0.438 19.06 20.17 01a57969o0043o
57972.258150 -22.960  9.500    -2   23 o  0   1.30 236.97569  44.65204  9721.91  7960.32 2.24 2.02  53.7 -0.515 19.04 19.53 02a57972o0039o
57972.259135 -22.835 10.808    -3   29 o  0   0.80 236.97569  44.65204   299.97  8021.68 2.31 1.80  47.3 -0.501 18.94 19.37 02a57972o0041o
57972.260597 -21.103  2.504   -13   33 o  0   0.62 236.97569  44.65204   286.10  7983.11 2.25 1.77  46.6 -0.484 18.90 19.28 02a57972o0044o
57972.261082  22.503  9.000     4   33 o  0   1.11 236.97569  44.65204  9707.46  7920.30 2.13 1.92  52.9 -0.546 18.88 19.29 02a57972o0045o
57972.270029  20.275  0.790    28   22 o  0   1.02 236.97569  44.65204   338.14  8054.65 2.21 1.81  41.8 -0.493 18.97 19.34 02a57972o0063o
57972.278938  22.025  9.217     6   52 o  0   1.23 236.97569  44.65204  9759.96  7996.80 2.23 2.03  49.6 -0.532 18.61 18.83 02a57972o0081o
57972.279939  21.316  3.938    11   43 o  0   1.13 236.97569  44.65204   352.03  7936.89 2.23 1.85  44.6 -0.506 18.60 18.90 02a57972o0083o
57972.281908 -20.056  0.705   -34   24 o  0   1.25 236.97569  44.65204  9772.71  7861.31 2.16 1.96  52.9 -0.523 19.01 19.41 02a57972o0087o
57974.263640  19.472  0.470    59   28 o  0   0.82 236.97569  44.65204  7246.43   416.38 3.02 2.91  -3.9 -0.429 18.67 19.77 01a57974o0057o
57974.265194 -22.065  3.088    -5   17 o  0   1.17 236.97569  44.65204  1435.30 10213.62 2.65 2.26 -86.6 -0.516 18.86 19.97 01a57974o0060o
57974.273127  20.176  0.575    31   18 o  0   0.96 236.97569  44.65204  7214.77   416.67 2.97 2.84 -11.9 -0.438 19.15 20.18 01a57974o0075o
57974.274676 -20.327  0.643   -27   17 o  0   1.19 236.97569  44.65204  7272.46   499.04 2.98 2.88 -22.0 -0.436 19.12 20.20 01a57974o0078o
57974.275197 -20.956  1.170   -15   18 o  0   0.94 236.97569  44.65204  1456.54 10293.16 2.61 2.22 -84.9 -0.549 19.12 20.19 01a57974o0079o
57974.276245 -21.113  1.163   -13   15 o  0   0.93 236.97569  44.65204  1402.15 10218.18 2.61 2.23 -82.9 -0.545 19.13 20.20 01a57974o0081o
57974.277271  21.141  1.132    13   14 o  0   1.45 236.97569  44.65204  7206.53   551.37 2.97 2.87 -27.7 -0.441 19.15 20.20 01a57974o0083o
57974.294226  21.811  2.500     7   17 o  0   1.43 236.97569  44.65204  1392.19 10407.65 2.72 2.28 -84.9 -0.518 19.02 20.02 01a57974o0115o
57976.260165  22.104  1.683     5    9 o  0   1.11 236.97569  44.65204   604.10  8357.20 2.01 1.77  30.8 -0.491 19.81 21.16 02a57976o0059o
57976.260678  21.183  0.617    12    8 o  0   1.63 236.97569  44.65204   590.36  8318.61 2.01 1.80  30.3 -0.487 19.86 21.17 02a57976o0060o
57976.270976  25.755 41.500     0    8 o  0   1.24 236.97569  44.65204 10013.67  8264.13 2.06 1.83  40.0 -0.496 19.85 21.22 02a57976o0080o
57976.272498 -21.983  1.186    -6    7 o  0   1.64 236.97569  44.65204   643.94  8390.21 1.99 1.75  35.4 -0.494 19.85 21.16 02a57976o0083o
57976.274538 -22.856  3.774    -3   10 o  0   0.87 236.97569  44.65204   671.71  8271.72 2.02 1.77  31.2 -0.488 19.82 21.14 02a57976o0087o
57976.280242 -22.061  1.561    -5    8 o  0   2.00 236.97569  44.65204 10027.03  8303.96 2.13 1.85  41.5 -0.489 19.80 21.17 02a57976o0098o
57976.289999 -22.655  2.706    -3    8 o  0   1.41 236.97569  44.65204 10066.48  8343.31 2.12 1.85  42.8 -0.496 19.79 21.12 02a57976o0117o
57976.297147  21.795  1.392     7   10 o  0   1.36 236.97569  44.65204 10076.15  8225.31 2.13 1.81  39.1 -0.508 19.79 21.00 02a57976o0131o
57978.253929  23.205  7.222     2   14 o  0   0.97 236.97569  44.65204  6382.15   855.12 3.38 2.92  -2.3 -0.415 19.35 20.86 01a57978o0022o
57978.263362  21.753  1.892     7   14 o  0   0.88 236.97569  44.65204  6377.44   853.92 3.21 2.79  -6.7 -0.430 19.38 20.84 01a57978o0040o
57978.272705  20.913  0.840    16   13 o  0   1.18 236.97569  44.65204  6346.63   853.23 3.17 2.79  -5.4 -0.430 19.40 20.82 01a57978o0058o
57978.278378  21.061  1.014    14   14 o  0   1.07 236.97569  44.65204  6340.38   993.77 3.08 2.80  -7.0 -0.435 19.38 20.83 01a57978o0069o
57980.271208 -21.713  1.244    -8    9 o  0   1.47 236.97569  44.65204  7434.95  1445.12 1.99 1.90 -74.4 -0.457 19.65 20.62 02a57980o0060o
57980.272662 -22.167  1.719    -5    8 o  0   1.34 236.97569  44.65204  7421.13  1404.45 1.98 1.88 -75.1 -0.469 19.66 20.62 02a57980o0063o
57980.287014 -21.471  1.220    -9   11 o  0   0.74 236.97569  44.65204  7474.12  1480.82 1.98 1.89 -89.6 -0.453 19.62 20.60 02a57980o0092o
57980.296341  21.036  0.739    14   10 o  0   1.16 236.97569  44.65204  7501.83  1363.74 1.99 1.91 -87.9 -0.453 19.62 20.62 02a57980o0111o
57982.236466 -20.821  1.500   -17   26 o  0   1.42 236.97569  44.65204  9573.29  1308.90 3.14 2.97 -29.8 -0.426 18.63 19.43 01a57982o0011o
57982.247544  20.442  0.576    24   14 o  0   0.97 236.97569  44.65204  9595.48  1389.21 3.05 2.96 -36.5 -0.427 19.32 20.72 01a57982o0032o
57982.257931  22.616  5.222     3   17 o  0   0.84 236.97569  44.65204   138.97  1510.02 2.95 2.67  68.7 -0.477 19.35 20.83 01a57982o0052o
57982.265228 -20.926  0.910   -16   14 o  0   1.27 236.97569  44.65204  9559.44  1383.46 3.13 2.96 -26.9 -0.423 19.33 20.71 01a57982o0066o
57982.266779 -20.824  0.918   -17   16 o  0   0.89 236.97569  44.65204   160.88  1584.96 2.85 2.64  68.4 -0.492 19.34 20.77 01a57982o0069o
57982.269382  20.634  0.778    20   16 o  0   0.81 236.97569  44.65204   107.40  1515.16 2.84 2.64  65.7 -0.481 19.33 20.77 01a57982o0074o
57982.272464 -23.266  8.222    -2   15 o  0   1.21 236.97569  44.65204  9555.64  1529.91 3.12 2.98 -26.3 -0.424 19.29 20.70 01a57982o0080o
57982.283927  21.767  2.000     7   14 o  0   0.76 236.97569  44.65204   113.07  1688.27 2.84 2.62  64.7 -0.485 19.32 20.74 01a57982o0102o
57984.251139  21.758  1.296     7    9 c  0   1.38 236.97569  44.65204   842.94  8691.85 2.65 2.29  36.4 -0.449 19.79 21.57 02a57984o0043c
57984.265442  23.468  5.667     2    8 c  0   0.95 236.97569  44.65204   828.67  8650.27 2.54 2.23  40.4 -0.448 19.85 21.68 02a57984o0072c
57984.270300 -21.910  1.558    -6   10 c  0   1.03 236.97569  44.65204 10273.07  8663.17 2.64 2.52  53.5 -0.428 19.88 21.74 02a57984o0082c
57984.276625  21.899  1.500     6   10 c  0   0.94 236.97569  44.65204   883.63  8723.87 2.57 2.21  36.4 -0.464 19.85 21.68 02a57984o0095c
57984.281092 -21.740  1.175    -7    9 c  0   1.38 236.97569  44.65204   896.57  8604.95 2.58 2.26  36.3 -0.465 19.85 21.67 02a57984o0104c
57984.283040 -22.025  1.750    -6   10 c  0   0.68 236.97569  44.65204 10313.18  8701.89 2.63 2.46  50.5 -0.414 19.87 21.73 02a57984o0108c
57984.285454 -23.083  3.533    -2    8 c  0   1.58 236.97569  44.65204 10254.89  8621.36 2.67 2.49  55.1 -0.426 19.86 21.73 02a57984o0113c
57984.296650 -22.843  2.611    -3    7 c  0   1.61 236.97569  44.65204 10325.28  8583.76 2.69 2.51  53.7 -0.423 19.84 21.70 02a57984o0136c
57988.269454 -21.919  1.467    -6    9 c  0   0.97 236.97569  44.65204  9259.57  1049.09 2.75 2.45  61.1 -0.406 19.86 21.71 02a57988o0078c
57988.273891 -24.269 11.200    -1    8 c  0   1.18 236.97569  44.65204  9246.53  1007.79 2.79 2.49  59.5 -0.398 19.82 21.71 02a57988o0087c
57988.283743  23.671  7.375     1    9 c  0   0.86 236.97569  44.65204  9300.42  1086.11 2.90 2.61  60.2 -0.391 19.76 21.67 02a57988o0107c
57988.297976 -21.425  1.000   -10   10 c  0   1.02 236.97569  44.65204  9315.96   968.72 3.03 2.75  61.0 -0.379 19.62 21.59 02a57988o0136c
57990.245718  21.885  1.897     6   12 o  0   1.59 236.97569  44.65204  8822.87  1504.87 3.42 3.07  -4.5 -0.400 19.36 20.97 01a57990o0026o
57990.248730  23.179  7.111     2   14 o  0   1.05 236.97569  44.65204  8855.33  1554.80 3.38 3.01  -7.8 -0.408 19.37 21.02 01a57990o0032o
57990.249244  21.413  1.372    10   14 o  0   0.96 236.97569  44.65204  8786.14  1481.88 3.46 3.12 -13.3 -0.405 19.35 21.03 01a57990o0033o
57992.284030  23.476  7.750     2   12 o  0   0.94 236.97569  44.65204  5758.60  2977.71 2.50 2.06 -45.6 -0.470 19.55 20.73 02a57992o0006o
57996.266623 -21.328  1.115   -11   12 o  0   0.94 236.97569  44.65204  5864.08  4562.66 2.16 1.85  52.6 -0.476 19.31 20.24 02a57996o0016o
57996.280628 -22.053  2.066    -6   11 o  0   1.10 236.97569  44.65204  5889.06  4442.62 2.05 1.82  46.7 -0.481 19.31 20.21 02a57996o0045o
57998.238209  20.915  1.023    16   16 o  0   1.62 236.97569  44.65204  3611.73  5670.08 2.95 2.67  81.5 -0.472 19.02 20.10 01a57998o0036o
57998.243192 -23.472 11.375    -2   17 o  0   1.32 236.97569  44.65204  3632.64  5728.39 3.01 2.74  87.6 -0.462 19.00 20.12 01a57998o0046o
57998.253876  20.999  1.267    14   18 o  0   1.18 236.97569  44.65204  3579.51  5785.99 3.07 2.81  83.8 -0.458 18.92 20.05 01a57998o0067o
57998.255876 -20.445  0.869   -24   21 o  0   0.97 236.97569  44.65204  3595.98  5696.34 3.11 2.85  85.7 -0.446 18.92 20.04 01a57998o0071o
58000.243255 -21.218  1.019   -12   12 o  0   1.65 236.97569  44.65204  4166.08  4702.11 1.81 1.78  21.4 -0.482 19.15 19.66 02a58000o0035o
58000.249911  22.072  2.855     5   15 o  0   0.79 236.97569  44.65204  4151.07  4660.24 1.83 1.80  -8.7 -0.468 19.13 19.66 02a58000o0049o
58000.258320  20.949  0.874    15   13 o  0   0.98 236.97569  44.65204  4218.17  4621.21 1.85 1.82   0.4 -0.477 19.11 19.63 02a58000o0066o
58000.259731 -21.185  1.170   -12   14 o  0   1.16 236.97569  44.65204  4204.32  4736.76 1.82 1.78   4.0 -0.480 19.16 19.62 02a58000o0069o
58002.254584  20.692  1.841    19   35 o  0   1.34 236.97569  44.65204  4146.67  5727.62 2.89 2.73   8.1 -0.466 18.46 19.19 01a58002o0027o
58004.237251  22.852  4.368     3   12 o  0   1.30 236.97569  44.65204  3888.26  5845.14 2.72 2.24 -43.5 -0.424 19.38 20.53 02a58004o0006o
58004.247286  21.885  1.944     6   12 o  0   1.23 236.97569  44.65204  3943.43  5923.02 2.40 2.13 -42.0 -0.447 19.31 20.29 02a58004o0027o
58004.255590 -21.190  1.433   -12   17 o  0   0.84 236.97569  44.65204  3952.83  5802.58 2.30 2.15 -39.9 -0.465 19.17 19.97 02a58004o0045o
58008.227794  22.662  4.312     3   14 o  0   1.00 236.97569  44.65204  4178.10  4431.20 2.14 1.93 -44.1 -0.486 19.34 20.12 02a58008o0032o
58008.235557  22.112  1.550     5    8 o  0   1.22 236.97569  44.65204  4162.05  4390.25 1.94 1.86 -34.3 -0.475 19.67 20.78 02a58008o0049o
58008.243735  21.130  0.629    13    8 o  0   2.04 236.97569  44.65204  4242.60  4353.27 1.96 1.94  19.9 -0.484 19.64 20.83 02a58008o0066o
58008.244649  22.861  3.929     3   10 o  0   0.89 236.97569  44.65204  4214.61  4467.59 1.99 1.93 -24.2 -0.487 19.62 20.83 02a58008o0068o
58010.226286  20.413  0.738    25   18 o  0   0.85 236.97569  44.65204  4920.30  5817.18 3.13 2.92   6.7 -0.438 19.03 20.25 01a58010o0013o
58010.235016  20.521  0.625    22   14 o  0   0.84 236.97569  44.65204  4952.24  5886.33 2.96 2.84  13.9 -0.442 19.25 20.64 01a58010o0032o
58010.242204  24.576 25.000     0   13 o  0   1.15 236.97569  44.65204  4897.71  5947.45 2.90 2.78  29.4 -0.441 19.26 20.67 01a58010o0047o
58010.242663  21.000  0.878    14   13 o  0   0.94 236.97569  44.65204  4911.43  5833.18 2.80 2.79  20.1 -0.448 19.30 20.67 01a58010o0048o
58012.223711 -24.391 27.250    -1   17 c  0   1.50 236.97569  44.65204  2972.97  3249.00 2.40 2.37  66.6 -0.392 18.81 19.91 02a58012o0021c
58012.227047  20.907  4.235    16   67 c  0   1.11 236.97569  44.65204  2947.66  3206.88 2.49 2.43  63.8 -0.403 17.86 19.04 02a58012o0028c
58012.238265  20.849  2.841    17   47 c  0   1.06 236.97569  44.65204  3016.73  3280.19 2.32 2.29  61.6 -0.394 18.06 19.19 02a58012o0052c
58012.239181  20.329  1.415    27   38 c  0   1.38 236.97569  44.65204  3030.14  3163.99 2.39 2.36  60.5 -0.406 17.99 19.17 02a58012o0054c
58014.222880  21.739  2.362     7   17 o  0   0.99 236.97569  44.65204  4868.15  7220.50 2.65 2.55 -46.8 -0.486 19.14 20.26 01a58014o0012o
58014.232527 -20.882  0.885   -16   14 o  0   0.74 236.97569  44.65204  4882.74  7259.55 2.74 2.65 -47.6 -0.479 19.31 20.64 01a58014o0033o
58014.240223  20.246  0.509    29   15 o  0   1.03 236.97569  44.65204  4814.88  7299.42 2.76 2.66 -54.5 -0.475 19.28 20.63 01a58014o0049o
58014.240682  22.199  2.552     5   12 o  0   1.27 236.97569  44.65204  4826.54  7183.04 2.72 2.62 -51.4 -0.479 19.28 20.63 01a58014o0050o
58020.247396  22.019  1.500     6    8 c  0   1.48 236.97569  44.65204  4141.95  4449.96 2.30 2.25  49.7 -0.426 19.61 21.12 02a58020o0030c
58020.256449  21.434  0.788    10    8 c  0   1.22 236.97569  44.65204  4108.17  4414.53 2.28 2.24  57.3 -0.431 19.59 21.09 02a58020o0048c
58020.265339 -22.088  1.578    -5    8 c  0   1.56 236.97569  44.65204  4161.46  4493.12 2.29 2.25  51.7 -0.436 19.57 21.06 02a58020o0067c
58020.272831  21.578  0.972     8    8 c  0   1.80 236.97569  44.65204  4187.92  4374.48 2.29 2.26  50.0 -0.434 19.54 21.01 02a58020o0083c
58026.255805  22.854 10.250     3   27 o  0   1.07 236.97569  44.65204  3372.33  4760.98 3.95 3.67  14.1 -0.415 18.52 19.75 01a58026o0004o
58026.263741  19.623  0.490    51   25 o  0   1.15 236.97569  44.65204  3367.99  4894.45 3.40 3.30   2.3 -0.434 18.63 19.72 01a58026o0021o
58028.227962 -22.474  3.907    -4   14 o  0   1.55 236.97569  44.65204  4959.50  3709.86 1.94 1.83 -53.0 -0.473 19.12 19.60 02a58028o0067o
58028.240942  20.344  0.498    26   13 o  0   1.84 236.97569  44.65204  4941.32  3673.13 1.89 1.84 -58.3 -0.465 18.99 19.41 02a58028o0094o
58028.249449  20.831  1.893    17   32 o  0   1.35 236.97569  44.65204  4997.07  3752.36 1.87 1.81 -54.1 -0.494 18.29 18.78 02a58028o0112o
58028.257942 -22.000  3.123    -6   18 o  0   0.81 236.97569  44.65204  5008.35  3633.04 1.80 1.75  43.2 -0.468 19.00 19.38 02a58028o0130o
58030.227034 -21.626  4.676    -8   38 o  0   1.62 236.97569  44.65204  6527.92  7025.10 3.18 3.03 -82.7 -0.439 18.39 19.09 01a58030o0067o
58030.232141  19.328  0.715    67   48 o  0   0.82 236.97569  44.65204  6552.91  7077.14 3.14 3.00 -88.4 -0.449 18.36 19.07 01a58030o0078o
58030.241036  19.912  1.329    39   52 o  0   0.92 236.97569  44.65204  6522.08  7022.06 3.26 3.14 -86.9 -0.443 18.27 18.99 01a58030o0097o
58030.248986  20.516  2.219    23   50 o  0   1.35 236.97569  44.65204  6529.66  7156.48 3.25 3.09 -86.4 -0.452 18.22 18.92 01a58030o0114o
58032.236821 -19.983  0.901   -37   33 o  0   1.37 236.97569  44.65204  3634.40  6236.47 2.87 2.71 -43.0 -0.433 18.13 18.72 02a58032o0017o
58036.217870 -21.882  2.911    -6   19 o  0   0.90 236.97569  44.65204  3279.58  3975.77 2.57 2.32 -44.6 -0.444 19.00 19.92 02a58036o0065o
58036.226795 -22.547  4.960    -4   17 o  0   1.00 236.97569  44.65204  3247.99  3939.02 2.48 2.34 -53.2 -0.434 19.02 19.97 02a58036o0084o
58036.235924  20.822  0.852    17   14 o  0   1.12 236.97569  44.65204  3313.54  4017.85 2.16 1.97 -47.7 -0.450 19.11 19.88 02a58036o0103o
58036.245307  22.773  6.360     3   18 o  0   0.84 236.97569  44.65204  3320.82  3912.48 2.19 2.07 -60.1 -0.459 19.07 19.85 02a58036o0121o
58038.218101  20.947  1.841    15   28 o  0   1.25 236.97569  44.65204  3984.88  6606.46 2.85 2.69   3.7 -0.455 18.40 19.57 01a58038o0065o
58038.225136 -19.252  0.696   -72   50 o  0   1.05 236.97569  44.65204  4015.32  6662.19 3.04 2.84  17.5 -0.442 17.86 19.09 01a58038o0080o
58038.233607 -20.965  5.875   -15   88 o  0   1.12 236.97569  44.65204  3982.46  6603.20 3.05 2.84  14.4 -0.428 17.32 18.52 01a58038o0098o
58038.241570  17.777  0.458   281  129 o  0   1.73 236.97569  44.65204  3980.55  6733.68 3.18 3.13  -1.8 -0.420 16.56 17.83 01a58038o0115o
58040.216293 -21.316  1.522   -11   16 o  0   0.78 236.97569  44.65204  3684.32  5829.14 2.20 2.07 -53.3 -0.490 19.09 19.86 02a58040o0062o
58040.226306  20.909  0.977    16   15 o  0   1.29 236.97569  44.65204  3653.84  5793.60 2.19 2.16 -14.1 -0.467 19.09 19.85 02a58040o0083o
58040.236257 -21.659  2.510    -8   20 o  0   1.21 236.97569  44.65204  3705.71  5872.06 2.36 2.30 -62.1 -0.467 18.74 19.60 02a58040o0104o
58040.245832 -20.307  0.659   -27   18 o  0   0.96 236.97569  44.65204  3731.65  5764.67 2.23 2.17 -51.9 -0.462 18.90 19.69 02a58040o0124o
58042.199387 -18.534  1.358  -140  190 o  0   1.06 236.97569  44.65204  5126.68  8015.10 3.10 3.00 -74.8 -0.456 17.38 17.79 01a58042o0026o
58042.206975  19.917  0.697    39   27 o  0   1.03 236.97569  44.65204  5172.65  8071.87 3.13 2.95  84.2 -0.461 18.51 19.72 01a58042o0042o
58042.215475 -20.161  0.693   -31   22 o  0   1.08 236.97569  44.65204  5139.25  8014.23 3.29 3.09  85.0 -0.445 18.77 20.15 01a58042o0060o
58042.224449  21.025  1.333    14   19 o  0   1.40 236.97569  44.65204  5138.71  8148.31 3.29 2.99 -90.0 -0.447 18.96 20.34 01a58042o0079o
58046.193778 -18.829  2.051  -107  219 o  0   1.16 236.97569  44.65204  5146.95  6072.59 3.12 2.87 -87.6 -0.454 17.32 17.47 01a58046o0010o
58046.196678 -21.233  9.652   -12  113 o  0   1.19 236.97569  44.65204  5175.26  6118.85 3.26 3.02  82.7 -0.432 17.63 18.09 01a58046o0016o
58046.201901 -20.165  0.863   -31   27 o  0   1.26 236.97569  44.65204  5133.31  6053.29 3.25 3.02 -88.0 -0.422 18.51 19.48 01a58046o0027o
58046.209388  20.263  0.713    28   20 o  0   1.05 236.97569  44.65204  5125.86  6185.68 3.22 2.91  84.9 -0.422 18.80 19.98 01a58046o0043o
58050.208528 -22.950 12.000    -2   29 o  0   1.39 236.97569  44.65204  5791.87  6833.84 4.20 4.08  76.1 -0.371 18.41 19.87 01a58050o0011o
58176.633275  21.186  0.762    12    9 o  0   0.99 236.97569  44.65204  5001.16  7274.16 2.01 1.98  38.6 -0.499 19.72 21.10 02a58176o0171o
58176.642250  22.348  2.214     4    9 o  0   1.00 236.97569  44.65204  5015.15  7309.89 2.02 1.96  24.9 -0.492 19.71 21.09 02a58176o0189o
58176.651164 -24.852 23.000    -0   10 o  0   1.23 236.97569  44.65204  4962.59  7233.14 2.08 2.01  23.4 -0.483 19.70 21.03 02a58176o0208o
58176.659677  20.589  0.529    21   11 o  0   1.16 236.97569  44.65204  4935.47  7349.84 2.05 2.00  20.7 -0.501 19.45 20.40 02a58176o0226o
58186.582536  16.376  1.414  1022 1445 o  0   0.97 236.97569  44.65204  7117.33  3362.02 3.38 2.60 -84.7 -0.427 14.33 14.90 01a58186o0787o
58186.590830  13.633  1.121 12788 14338 o  0   0.90 236.97569  44.65204  7102.44  3292.07 3.33 2.59 -85.3 -0.511 11.94 12.45 01a58186o0805o
58186.599647 -13.515  1.207 -14253 17202 o  0   1.27 236.97569  44.65204  7183.41  3338.62 2.83 2.59 -80.3 -0.489 11.54 11.96 01a58186o0824o
58186.607984  15.009  0.600  3602 2161 o  0   1.08 236.97569  44.65204  7206.80  3190.99 3.39 2.58 -88.6 -0.492 13.93 14.44 01a58186o0842o
58188.581215 -15.647  0.464 -2000  928 o  0   1.26 236.97569  44.65204  5392.46  7261.89 2.34 2.25 -81.2 -0.474 14.85 15.60 02a58188o0756o
58206.543888 -21.650  2.472    -8   20 o  0   1.26 236.97569  44.65204  4633.13  3387.24 3.50 2.93 -85.8 -0.417 18.68 19.92 01a58206o0605o
58206.553698 -19.613  0.388   -52   20 o  0   0.98 236.97569  44.65204  4632.21  3311.67 3.32 2.82 -83.3 -0.431 18.76 19.94 01a58206o0623o
58206.564193 -20.114  0.588   -33   19 o  0   1.16 236.97569  44.65204  4694.10  3350.10 3.35 2.82 -83.9 -0.436 18.78 19.95 01a58206o0642o
58206.572705 -20.019  0.562   -36   20 o  0   1.10 236.97569  44.65204  4716.80  3197.93 3.31 2.79 -85.6 -0.429 18.74 19.94 01a58206o0660o
